fieldbeat_task_id,task_type,state,priority,client_key,created_at,updated_at
151,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||FUNDACION ARTURO LOPEZ PEREZ,2018-12-26T14:35:05.730Z,2018-12-26T14:38:56.011Z
15,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|76089058-8|EYG MEDICAL SYSTEMS LTDA.,2018-08-21T13:14:15.239Z,2018-08-21T14:59:29.590Z
148,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|96.606.750-0|CLÍNICA ALEMANA DE TEMUCO,2018-12-14T14:09:41.772Z,2018-12-18T20:35:56.766Z
146,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2018-12-12T10:31:39.270Z,2018-12-15T14:39:22.317Z
144,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||HOSPITAL CARLOS VAN BUREN (SSVSA),2018-12-11T21:33:07.883Z,2018-12-11T22:00:45.055Z
142,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||SERVICIO DE SALUD DE MAGALLANES,2018-12-10T19:47:31.379Z,2018-12-10T20:01:02.809Z
140,CORRECTIVA NO PROGRAMADA,SCHEDULED,3,FIELD_BEAT_CLIENT||UC CHRISTUS - CECA,2018-12-10T18:31:45.619Z,2018-12-10T18:31:47.338Z
28,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2018-08-29T18:55:56.773Z,2018-09-03T19:47:24.892Z
26,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2018-08-29T18:49:16.214Z,2018-08-31T20:28:33.497Z
24,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2018-08-27T13:38:17.179Z,2018-08-27T14:46:44.451Z
226,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2019-03-08T17:10:36.169Z,2019-03-08T18:28:01.774Z
221,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||INRAD,2019-03-07T14:59:53.002Z,2019-03-07T15:03:54.240Z
22,ASISTENCIA REMOTA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2018-08-23T20:51:21.989Z,2018-08-23T20:57:52.573Z
218,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||FUNDACION ARTURO LOPEZ PEREZ,2019-03-06T11:38:29.741Z,2019-03-06T13:13:02.221Z
216,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||SERVICIO DE SALUD DE MAGALLANES,2019-03-04T13:26:36.515Z,2019-03-04T13:40:33.425Z
214,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||SERVICIO DE SALUD DE MAGALLANES,2019-03-02T17:39:05.752Z,2019-03-02T17:46:08.229Z
212,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2019-02-27T13:04:36.858Z,2019-02-27T13:16:48.871Z
210,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2019-02-25T21:27:15.867Z,2019-02-26T12:22:03.610Z
208,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|76.105.383-3|TORRE MÉDICA - RANCAGUA,2019-02-25T14:58:54.836Z,2019-02-26T12:31:50.807Z
206,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2019-02-21T17:27:52.480Z,2019-02-23T19:10:01.922Z
204,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|61.607.901-8|SERVICIO DE SALUD DE MAGALLANES,2019-02-18T16:34:55.509Z,2019-02-18T17:28:09.168Z
202,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|79.560.900-8|RADIO NUCLEAR,2019-02-15T16:09:31.449Z,2019-02-15T20:34:44.657Z
200,INSTALACION - INTEGRACION,FINISHED,2,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2019-02-14T16:09:06.326Z,2019-02-18T20:38:32.417Z
2,CORRECTIVA PROGRAMADA,SCHEDULED,2,FIELD_BEAT_CLIENT|76089058-8|EYG MEDICAL SYSTEMS LTDA.,2018-08-20T21:54:29.528Z,2018-08-22T20:07:06.245Z
198,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2019-02-12T17:57:37.578Z,2019-02-12T19:10:34.923Z
196,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2019-02-07T19:18:09.813Z,2019-02-07T21:09:44.685Z
194,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|76.105.383-3|TORRE MÉDICA - RANCAGUA,2019-02-05T14:15:38.107Z,2019-02-13T13:12:46.031Z
192,CORRECTIVA NO PROGRAMADA,FINISHED,3,FIELD_BEAT_CLIENT||FUNDACION ARTURO LOPEZ PEREZ,2019-02-01T16:02:06.594Z,2019-02-01T16:49:10.139Z
190,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2019-01-29T14:26:27.827Z,2019-01-29T15:07:56.841Z
189,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2019-01-29T14:24:49.701Z,2019-01-29T23:17:23.113Z
187,PREVENTIVA PROGRAMADA,SCHEDULED,2,FIELD_BEAT_CLIENT||ACME,2019-01-28T17:28:22.630Z,2019-02-18T18:10:35.720Z
185,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||SERVICIO DE SALUD DE MAGALLANES,2019-01-27T16:57:07.496Z,2019-01-28T02:14:48.657Z
183,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||CLINICA ALEMANA DE SANTIAGO,2019-01-25T17:05:04.014Z,2019-01-25T17:07:06.612Z
181,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2019-01-23T12:23:33.214Z,2019-01-23T14:01:45.629Z
18,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2018-08-23T15:43:28.463Z,2018-08-27T18:36:56.196Z
178,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),2019-01-16T18:33:35.983Z,2019-01-16T20:36:15.259Z
176,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2019-01-16T11:42:07.576Z,2019-01-16T11:50:08.788Z
174,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2019-01-15T12:04:12.900Z,2019-01-15T13:44:54.045Z
172,INSTALACION - INTEGRACION,FINISHED,2,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2019-01-14T18:38:42.968Z,2019-01-21T14:46:43.288Z
170,CORRECTIVA NO PROGRAMADA,SCHEDULED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2019-01-14T10:47:48.888Z,2019-01-16T11:50:57.952Z
169,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|96.606.750-0|CLÍNICA ALEMANA DE TEMUCO,2019-01-11T16:38:23.479Z,2019-01-11T22:37:44.361Z
167,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2019-01-09T19:07:11.347Z,2019-01-10T14:33:03.938Z
165,ASISTENCIA REMOTA,FINISHED,2,FIELD_BEAT_CLIENT||FUNDACION ARTURO LOPEZ PEREZ,2019-01-08T13:50:38.364Z,2019-01-08T13:56:16.553Z
163,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2019-01-08T11:43:03.445Z,2019-01-11T18:26:36.030Z
161,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||FUNDACION ARTURO LOPEZ PEREZ,2019-01-05T17:36:42.146Z,2019-01-05T17:42:47.334Z
16,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2018-08-22T20:00:41.909Z,2018-08-22T20:15:37.015Z
158,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||INRAD,2019-01-03T14:19:31.737Z,2019-01-08T17:17:08.041Z
156,CORRECTIVA PROGRAMADA,ARCHIVED,2,FIELD_BEAT_CLIENT||HOSPITAL CARLOS VAN BUREN (SSVSA),2019-01-03T14:06:36.518Z,2020-07-02T20:17:04.180Z
154,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||FUNDACION ARTURO LOPEZ PEREZ,2018-12-30T16:07:25.998Z,2018-12-30T16:22:06.567Z
152,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||FUNDACION ARTURO LOPEZ PEREZ,2018-12-27T16:02:57.294Z,2018-12-27T16:13:38.767Z
150,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|61.605.000-1|INSTITUTO DE SALUD PUBLICA (ISP),2018-12-18T21:33:47.919Z,2018-12-20T16:04:46.264Z
149,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2018-12-15T23:23:34.121Z,2018-12-16T01:44:01.216Z
147,ASISTENCIA REMOTA,FINISHED,2,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2018-12-12T11:22:40.279Z,2018-12-15T14:53:18.124Z
145,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),2018-12-12T10:30:06.857Z,2018-12-13T01:21:27.535Z
143,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||FUNDACION ARTURO LOPEZ PEREZ,2018-12-10T20:11:43.739Z,2018-12-10T20:17:53.848Z
141,CORRECTIVA NO PROGRAMADA,FINISHED,3,FIELD_BEAT_CLIENT||UC CHRISTUS - CECA,2018-12-10T18:35:27.667Z,2018-12-10T18:45:54.693Z
14,CORRECTIVA PROGRAMADA,SCHEDULED,2,FIELD_BEAT_CLIENT|76089058-8|EYG MEDICAL SYSTEMS LTDA.,2018-08-21T13:13:20.396Z,2018-10-16T18:16:18.274Z
139,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2018-12-10T15:32:34.055Z,2018-12-10T15:44:38.928Z
137,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||UC CHRISTUS - CECA,2018-12-10T13:09:43.632Z,2018-12-10T13:12:30.625Z
135,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2018-12-07T20:15:47.068Z,2018-12-08T01:35:17.272Z
133,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2018-12-05T14:35:54.454Z,2018-12-05T16:33:36.306Z
131,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2018-12-04T14:37:06.783Z,2018-12-04T17:07:35.494Z
13,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|76089058-8|EYG MEDICAL SYSTEMS LTDA.,2018-08-21T13:11:12.504Z,2018-09-20T19:09:34.443Z
128,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2018-12-03T12:22:21.098Z,2018-12-03T12:46:46.808Z
126,ASISTENCIA REMOTA,SCHEDULED,2,FIELD_BEAT_CLIENT||SERVICIO DE SALUD DE MAGALLANES,2018-12-03T12:03:53.337Z,2018-12-03T12:03:55.503Z
124,PREVENTIVA PROGRAMADA,SCHEDULED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2018-12-03T11:23:56.025Z,2018-12-03T11:23:56.025Z
122,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2018-11-30T21:07:30.594Z,2018-11-30T21:57:24.590Z
120,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2018-11-27T13:21:16.799Z,2018-11-27T15:10:53.522Z
119,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|76.105.383-3|TORRE MÉDICA - RANCAGUA,2018-11-27T12:05:41.948Z,2018-11-27T18:02:56.747Z
117,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2018-11-24T11:18:58.495Z,2018-11-24T17:22:00.659Z
115,ASISTENCIA REMOTA,FINISHED,2,FIELD_BEAT_CLIENT||CLINICA ALEMANA DE SANTIAGO,2018-11-21T18:17:34.413Z,2018-11-21T18:20:43.521Z
113,ASISTENCIA REMOTA,FINISHED,2,FIELD_BEAT_CLIENT||UC CHRISTUS - CECA,2018-11-19T21:30:04.793Z,2018-11-19T21:35:21.364Z
111,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),2018-11-19T11:23:45.200Z,2018-11-20T16:05:40.158Z
11,CORRECTIVA PROGRAMADA,SCHEDULED,2,FIELD_BEAT_CLIENT|76089058-8|EYG MEDICAL SYSTEMS LTDA.,2018-08-21T13:10:01.553Z,2018-10-16T18:15:53.526Z
108,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2018-11-16T12:07:14.782Z,2018-11-16T12:54:51.998Z
106,ASISTENCIA REMOTA,FINISHED,2,FIELD_BEAT_CLIENT||INRAD,2018-11-14T13:51:47.613Z,2018-11-14T13:55:51.718Z
104,ASISTENCIA REMOTA,FINISHED,2,FIELD_BEAT_CLIENT||INRAD,2018-11-14T13:35:19.776Z,2018-11-14T13:41:36.845Z
102,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2018-11-12T20:33:12.824Z,2018-11-14T21:13:55.566Z
100,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2018-11-09T11:08:41.021Z,2018-11-14T12:27:52.908Z
1,CORRECTIVA NO PROGRAMADA,FINISHED,3,FIELD_BEAT_CLIENT||ACME,2018-08-20T21:24:28.838Z,2018-08-20T21:42:31.316Z
138,INSTALACION - INTEGRACION,FINISHED,2,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2018-12-10T13:20:03.325Z,2018-12-10T19:52:43.413Z
136,,SCHEDULED,2,FIELD_BEAT_CLIENT||UC CHRISTUS - CECA,2018-12-10T13:00:27.556Z,2018-12-10T15:10:52.565Z
134,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2018-12-05T21:17:01.392Z,2018-12-06T20:55:08.303Z
132,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2018-12-05T12:03:16.389Z,2018-12-05T12:08:48.154Z
130,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2018-12-03T12:56:29.287Z,2018-12-03T16:08:46.318Z
129,ASISTENCIA REMOTA,FINISHED,2,FIELD_BEAT_CLIENT||SERVICIO DE SALUD DE MAGALLANES,2018-12-03T12:25:18.549Z,2018-12-03T12:40:09.490Z
127,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2018-12-03T12:17:57.346Z,2018-12-03T13:53:05.113Z
125,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|61.607.901-8|SERVICIO DE SALUD DE MAGALLANES,2018-12-03T11:25:04.305Z,2018-12-17T13:29:28.364Z
123,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2018-12-03T11:22:24.292Z,2018-12-17T15:08:50.301Z
121,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2018-11-29T17:45:03.377Z,2018-11-30T11:34:40.686Z
12,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|76089058-8|EYG MEDICAL SYSTEMS LTDA.,2018-08-21T13:10:37.720Z,2018-08-21T13:23:37.683Z
118,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2018-11-26T11:09:24.336Z,2018-12-03T12:14:39.450Z
116,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2018-11-22T15:05:32.975Z,2018-11-24T17:23:31.895Z
114,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2018-11-20T12:30:42.256Z,2018-11-20T15:24:29.256Z
112,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2018-11-19T11:25:32.642Z,2018-11-19T12:19:12.049Z
110,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2018-11-16T19:39:59.722Z,2018-11-16T19:54:14.084Z
109,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||CLINICA ALEMANA DE SANTIAGO,2018-11-16T19:23:02.316Z,2018-11-16T19:26:02.208Z
107,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2018-11-15T20:28:40.906Z,2018-11-15T21:05:59.882Z
105,ASISTENCIA REMOTA,FINISHED,2,FIELD_BEAT_CLIENT||UC CHRISTUS - CECA,2018-11-14T13:45:20.872Z,2018-11-14T13:50:17.374Z
103,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2018-11-14T13:29:15.763Z,2018-11-15T14:43:02.958Z
101,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|76.105.383-3|TORRE MÉDICA - RANCAGUA,2018-11-12T20:31:59.383Z,2018-11-13T13:06:35.569Z
10,CORRECTIVA PROGRAMADA,SCHEDULED,2,FIELD_BEAT_CLIENT|76089058-8|EYG MEDICAL SYSTEMS LTDA.,2018-08-21T13:07:45.094Z,2018-10-16T18:12:57.790Z
223,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2019-03-08T17:02:56.063Z,2019-03-09T15:13:16.391Z
224,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2019-03-08T17:04:49.062Z,2019-03-11T12:05:11.889Z
229,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||SERVICIO DE SALUD DE MAGALLANES,2019-03-11T13:22:38.933Z,2019-03-11T13:32:12.401Z
230,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2019-03-11T14:57:43.978Z,2019-03-11T17:05:31.503Z
227,CORRECTIVA NO PROGRAMADA,SCHEDULED,3,FIELD_BEAT_CLIENT||CLÍNICA SANATORIO ALEMÁN (ONCORAD),2019-03-09T12:48:46.139Z,2019-03-11T19:07:45.314Z
233,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|79.560.900-8|RADIO NUCLEAR,2019-03-13T17:23:52.240Z,2019-03-13T17:46:04.211Z
234,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||UC CHRISTUS - CECA,2019-03-14T21:21:38.558Z,2019-03-14T21:54:55.372Z
228,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||SERVICIO DE SALUD DE MAGALLANES,2019-03-11T13:13:11.931Z,2019-03-11T13:21:17.259Z
232,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),2019-03-11T19:54:40.758Z,2019-03-11T20:02:38.912Z
209,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|76.105.383-3|TORRE MÉDICA - RANCAGUA,2019-02-25T15:01:16.319Z,2019-03-11T20:59:52.784Z
225,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2019-03-08T17:05:57.587Z,2019-03-14T21:50:01.076Z
240,CORRECTIVA NO PROGRAMADA,FINISHED,3,FIELD_BEAT_CLIENT||FUNDACION ARTURO LOPEZ PEREZ,2019-03-21T17:19:51.415Z,2019-03-21T18:47:25.183Z
242,CORRECTIVA PROGRAMADA,FINISHED,3,FIELD_BEAT_CLIENT||HOSPITAL CARLOS VAN BUREN (SSVSA),2019-03-24T15:07:51.311Z,2019-03-24T16:22:05.239Z
243,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||HOSPITAL CARLOS VAN BUREN (SSVSA),2019-03-25T12:27:49.341Z,2019-03-25T12:34:20.330Z
245,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2019-03-27T11:43:01.957Z,2019-03-27T13:48:29.916Z
235,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2019-03-15T10:42:39.942Z,2019-03-16T18:14:28.085Z
236,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),2019-03-15T10:46:53.867Z,2019-03-16T22:55:54.139Z
237,CORRECTIVA NO PROGRAMADA,SCHEDULED,3,FIELD_BEAT_CLIENT||FUNDACION ARTURO LOPEZ PEREZ,2019-03-19T20:11:26.317Z,2019-04-04T14:45:18.909Z
239,CORRECTIVA NO PROGRAMADA,FINISHED,3,FIELD_BEAT_CLIENT||FUNDACION ARTURO LOPEZ PEREZ,2019-03-21T00:32:11.089Z,2019-03-21T01:34:12.535Z
241,CORRECTIVA NO PROGRAMADA,FINISHED,3,FIELD_BEAT_CLIENT||FUNDACION ARTURO LOPEZ PEREZ,2019-03-22T10:30:27.192Z,2019-03-22T10:38:30.293Z
238,ASISTENCIA REMOTA,FINISHED,2,FIELD_BEAT_CLIENT||HOSPITAL CARLOS VAN BUREN (SSVSA),2019-03-19T20:14:02.307Z,2019-03-25T12:26:09.467Z
244,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||HOSPITAL CARLOS VAN BUREN (SSVSA),2019-03-25T12:42:03.562Z,2019-03-25T12:49:01.310Z
246,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2019-03-27T15:31:05.784Z,2019-03-28T15:10:51.630Z
248,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|96.606.750-0|CLÍNICA ALEMANA DE TEMUCO,2019-03-28T13:55:59.836Z,2019-03-29T21:06:42.008Z
249,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||CLINICA ALEMANA DE SANTIAGO,2019-03-29T22:44:38.978Z,2019-03-29T22:52:22.947Z
251,CORRECTIVA NO PROGRAMADA,SCHEDULED,3,FIELD_BEAT_CLIENT||FUNDACION ARTURO LOPEZ PEREZ,2019-04-02T23:57:28.125Z,2019-04-04T14:40:54.596Z
253,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||CLINICA ALEMANA DE SANTIAGO,2019-04-04T14:40:24.658Z,2019-04-04T14:52:47.452Z
254,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||CLINICA ALEMANA DE SANTIAGO,2019-04-05T18:11:53.098Z,2019-04-05T18:35:36.831Z
256,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||UC CHRISTUS - CECA,2019-04-05T22:57:29.619Z,2019-04-05T23:16:42.146Z
247,PUESTA EN MARCHA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2019-03-28T13:54:15.803Z,2019-04-25T16:52:46.571Z
250,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||INRAD,2019-04-01T11:46:15.417Z,2019-04-01T12:07:46.525Z
252,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||FUNDACION ARTURO LOPEZ PEREZ,2019-04-02T23:58:49.757Z,2019-04-03T01:31:49.312Z
255,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||CLÍNICA SANATORIO ALEMÁN (ONCORAD),2019-04-05T21:24:05.066Z,2019-04-05T21:53:06.141Z
