bridge_id,missing_zendesk_ticket_id,fieldbeat_task_id,task_type,state,client_key,created_at,link_method
0000|1919,0000,1919,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|76.105.383-3|TORRE MÉDICA - RANCAGUA,2023-04-11T14:46:27.498Z,fieldbeat_report_ticket_number
9999|1920,9999,1920,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2023-04-11T18:09:23.107Z,fieldbeat_report_ticket_number
568581|1922,568581,1922,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2023-04-12T14:34:04.521Z,fieldbeat_report_ticket_number
0000|1924,0000,1924,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|76.105.383-3|TORRE MÉDICA - RANCAGUA,2023-04-13T15:23:44.798Z,fieldbeat_report_ticket_number
370556|1925,370556,1925,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,2023-04-14T00:28:23.532Z,fieldbeat_report_ticket_number
777777|1927,777777,1927,PREVENTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2023-04-14T18:04:25.174Z,fieldbeat_report_ticket_number
777777|1928,777777,1928,PREVENTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2023-04-14T18:05:24.092Z,fieldbeat_report_ticket_number
225444|1929,225444,1929,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2023-04-14T23:46:12.224Z,fieldbeat_report_ticket_number
0000|1930,0000,1930,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2023-04-14T23:56:02.319Z,fieldbeat_report_ticket_number
123178|1932,123178,1932,INSTALACION - INTEGRACION,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2023-04-17T17:45:11.483Z,fieldbeat_report_ticket_number
0101|1935,0101,1935,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2023-04-19T15:22:15.267Z,fieldbeat_report_ticket_number
577218|1938,577218,1938,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,2023-04-20T22:42:24.427Z,fieldbeat_report_ticket_number
399072|1939,399072,1939,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2023-04-21T13:00:03.030Z,fieldbeat_report_ticket_number
777777|1940,777777,1940,PREVENTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,2023-04-21T19:00:10.222Z,fieldbeat_report_ticket_number
777777|1941,777777,1941,PREVENTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,2023-04-21T19:22:42.963Z,fieldbeat_report_ticket_number
436837|1944,436837,1944,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2023-04-22T02:02:22.523Z,fieldbeat_report_ticket_number
305630|1948,305630,1948,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2023-04-25T20:28:43.835Z,fieldbeat_report_ticket_number
0000|1949,0000,1949,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2023-04-25T20:38:41.908Z,fieldbeat_report_ticket_number
9999|1950,9999,1950,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2023-04-25T21:16:06.324Z,fieldbeat_report_ticket_number
356875|1952,356875,1952,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,2023-04-26T03:52:07.235Z,fieldbeat_report_ticket_number
720791|1954,720791,1954,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2023-04-28T16:49:38.629Z,fieldbeat_report_ticket_number
502288|1956,502288,1956,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,2023-05-02T12:57:51.462Z,fieldbeat_report_ticket_number
752135|1957,752135,1957,PREVENTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.757.430-9|INRAD,2023-05-02T15:35:33.086Z,fieldbeat_report_ticket_number
752135|1958,752135,1958,PREVENTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.757.430-9|INRAD,2023-05-02T17:15:47.012Z,fieldbeat_report_ticket_number
00000|1959,00000,1959,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2023-05-03T12:23:05.585Z,fieldbeat_report_ticket_number
764750|1961,764750,1961,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2023-05-04T02:24:56.936Z,fieldbeat_report_ticket_number
292755|1963,292755,1963,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,2023-05-04T22:48:46.627Z,fieldbeat_report_ticket_number
0000|1964,0000,1964,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|76.105.383-3|TORRE MÉDICA - RANCAGUA,2023-05-08T16:17:31.750Z,fieldbeat_report_ticket_number
533300|1966,533300,1966,REQUERIMIENTO DEL CLIENTE,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,2023-05-08T22:26:29.548Z,fieldbeat_report_ticket_number
577218|1967,577218,1967,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,2023-05-08T22:41:41.149Z,fieldbeat_report_ticket_number
9999|1969,9999,1969,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,2023-05-11T00:00:36.838Z,fieldbeat_report_ticket_number
9999|1972,9999,1972,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2023-05-12T01:58:27.152Z,fieldbeat_report_ticket_number
601281|1975,601281,1975,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2023-05-12T23:28:42.810Z,fieldbeat_report_ticket_number
0000|1979,0000,1979,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|76.105.383-3|TORRE MÉDICA - RANCAGUA,2023-05-15T17:10:02.468Z,fieldbeat_report_ticket_number
5911410869292|1981,5911410869292,1981,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,2023-05-17T21:44:41.511Z,fieldbeat_report_ticket_number
439377|1983,439377,1983,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2023-05-18T00:06:30.222Z,fieldbeat_report_ticket_number
777777|1987,777777,1987,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2023-05-18T17:42:08.394Z,fieldbeat_report_ticket_number
407168|1992,407168,1992,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2023-05-23T19:49:05.425Z,fieldbeat_report_ticket_number
0000|1999,0000,1999,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2023-05-27T00:52:35.997Z,fieldbeat_report_ticket_number
535606|2002,535606,2002,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,2023-05-30T15:49:45.841Z,fieldbeat_report_ticket_number
777777|2004,777777,2004,PREVENTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2023-06-02T14:33:28.370Z,fieldbeat_report_ticket_number
777777|2005,777777,2005,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2023-06-02T19:04:21.303Z,fieldbeat_report_ticket_number
132133|2006,132133,2006,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2023-06-02T23:42:45.719Z,fieldbeat_report_ticket_number
450927|2007,450927,2007,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2023-06-02T23:52:03.904Z,fieldbeat_report_ticket_number
452861|2009,452861,2009,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2023-06-03T19:29:34.026Z,fieldbeat_report_ticket_number
