task_equipment_id,fieldbeat_task_id,equipment_uuid,equipment_internal_id,extracted_at
233|3e5f26be-284b-4a99-a5b4-21dbef17daa0|Linac-151238,233,3e5f26be-284b-4a99-a5b4-21dbef17daa0,Linac-151238,2026-07-27T07:34:27.482Z
234||Linac-153935,234,,Linac-153935,2026-07-27T07:34:27.482Z
232|dc36d94e-e0b1-470d-9000-bc8566f22d87|Linac-201110,232,dc36d94e-e0b1-470d-9000-bc8566f22d87,Linac-201110,2026-07-27T07:34:27.482Z
209|db404b6d-d8df-4035-a2fc-0c17c30cee82|Linac-105277,209,db404b6d-d8df-4035-a2fc-0c17c30cee82,Linac-105277,2026-07-27T07:34:27.482Z
225|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,225,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
242|a42edbe1-2603-4ba4-b22f-35b213087dc1|Linac-154325,242,a42edbe1-2603-4ba4-b22f-35b213087dc1,Linac-154325,2026-07-27T07:34:27.482Z
243||Linac-154325,243,,Linac-154325,2026-07-27T07:34:27.482Z
245|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,245,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
235||Linac-153038,235,,Linac-153038,2026-07-27T07:34:27.482Z
236|dc36d94e-e0b1-470d-9000-bc8566f22d87|Linac-201110,236,dc36d94e-e0b1-470d-9000-bc8566f22d87,Linac-201110,2026-07-27T07:34:27.482Z
237||Linac-153038,237,,Linac-153038,2026-07-27T07:34:27.482Z
238||Linac-154325,238,,Linac-154325,2026-07-27T07:34:27.482Z
244||Linac-154325,244,,Linac-154325,2026-07-27T07:34:27.482Z
246||APOTECA-CHEMO,246,,APOTECA-CHEMO,2026-07-27T07:34:27.482Z
248|8aedc5fd-0ea3-46ad-997c-25716de85bf8|Linac-201073,248,8aedc5fd-0ea3-46ad-997c-25716de85bf8,Linac-201073,2026-07-27T07:34:27.482Z
249||Linac-151673,249,,Linac-151673,2026-07-27T07:34:27.482Z
251||Linac-153038,251,,Linac-153038,2026-07-27T07:34:27.482Z
253|565f60ac-7261-446e-a9bd-fbbaf0b78493|Linac-151673,253,565f60ac-7261-446e-a9bd-fbbaf0b78493,Linac-151673,2026-07-27T07:34:27.482Z
254||Linac-152171,254,,Linac-152171,2026-07-27T07:34:27.482Z
247||APOTECA-CHEMO,247,,APOTECA-CHEMO,2026-07-27T07:34:27.482Z
250||Linac-201172,250,,Linac-201172,2026-07-27T07:34:27.482Z
252||Linac-153038,252,,Linac-153038,2026-07-27T07:34:27.482Z
258||OIS-CAS,258,,OIS-CAS,2026-07-27T07:34:27.482Z
260|a42edbe1-2603-4ba4-b22f-35b213087dc1|Linac-154325,260,a42edbe1-2603-4ba4-b22f-35b213087dc1,Linac-154325,2026-07-27T07:34:27.482Z
260|4ceb1f88-b175-4aad-9e6a-7f673aa237e4|TPS-HCVB,260,4ceb1f88-b175-4aad-9e6a-7f673aa237e4,TPS-HCVB,2026-07-27T07:34:27.482Z
260|6b1c91f9-0f80-4ea2-937e-2f2c3cbe3387|OIS-HCVB,260,6b1c91f9-0f80-4ea2-937e-2f2c3cbe3387,OIS-HCVB,2026-07-27T07:34:27.482Z
267||Linac-153038,267,,Linac-153038,2026-07-27T07:34:27.482Z
257||Linac-153038,257,,Linac-153038,2026-07-27T07:34:27.482Z
259|a42edbe1-2603-4ba4-b22f-35b213087dc1|Linac-154325,259,a42edbe1-2603-4ba4-b22f-35b213087dc1,Linac-154325,2026-07-27T07:34:27.482Z
261||Linac-153038,261,,Linac-153038,2026-07-27T07:34:27.482Z
263||OIS-INRAD,263,,OIS-INRAD,2026-07-27T07:34:27.482Z
264|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,264,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
265|a42edbe1-2603-4ba4-b22f-35b213087dc1|Linac-154325,265,a42edbe1-2603-4ba4-b22f-35b213087dc1,Linac-154325,2026-07-27T07:34:27.482Z
266|565f60ac-7261-446e-a9bd-fbbaf0b78493|Linac-151673,266,565f60ac-7261-446e-a9bd-fbbaf0b78493,Linac-151673,2026-07-27T07:34:27.482Z
270|21db9a96-4135-450c-a056-099bcfb0112d|APOTECA-CHEMO,270,21db9a96-4135-450c-a056-099bcfb0112d,APOTECA-CHEMO,2026-07-27T07:34:27.482Z
272|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,272,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
276||Linac-151673,276,,Linac-151673,2026-07-27T07:34:27.482Z
279|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,279,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
280||Linac-151673,280,,Linac-151673,2026-07-27T07:34:27.482Z
281||OIS-CAS,281,,OIS-CAS,2026-07-27T07:34:27.482Z
282|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,282,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
283|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,283,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
284|733e2e48-14b8-404a-bba4-9a7bab024c64|153038,284,733e2e48-14b8-404a-bba4-9a7bab024c64,153038,2026-07-27T07:34:27.482Z
271||APOTECA-CHEMO,271,,APOTECA-CHEMO,2026-07-27T07:34:27.482Z
285|733e2e48-14b8-404a-bba4-9a7bab024c64|153038,285,733e2e48-14b8-404a-bba4-9a7bab024c64,153038,2026-07-27T07:34:27.482Z
286|a42edbe1-2603-4ba4-b22f-35b213087dc1|Linac-154325,286,a42edbe1-2603-4ba4-b22f-35b213087dc1,Linac-154325,2026-07-27T07:34:27.482Z
287|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,287,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
288|bf9cbaae-e273-4fde-86df-5e062cdacc1a|TPS-FALP,288,bf9cbaae-e273-4fde-86df-5e062cdacc1a,TPS-FALP,2026-07-27T07:34:27.482Z
292|45f0341d-0583-44f2-85e9-19a9a09905dc|PANASONIC-ISP,292,45f0341d-0583-44f2-85e9-19a9a09905dc,PANASONIC-ISP,2026-07-27T07:34:27.482Z
304|9870f78c-2ead-468b-bef5-882180a5b706|SIM-HCM,304,9870f78c-2ead-468b-bef5-882180a5b706,SIM-HCM,2026-07-27T07:34:27.482Z
305|a42edbe1-2603-4ba4-b22f-35b213087dc1|Linac-154325,305,a42edbe1-2603-4ba4-b22f-35b213087dc1,Linac-154325,2026-07-27T07:34:27.482Z
306|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,306,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
308|c67ffc1d-0363-43ac-b80c-43911a8b53eb|Linac-152280,308,c67ffc1d-0363-43ac-b80c-43911a8b53eb,Linac-152280,2026-07-27T07:34:27.482Z
309|8aedc5fd-0ea3-46ad-997c-25716de85bf8|Linac-201073,309,8aedc5fd-0ea3-46ad-997c-25716de85bf8,Linac-201073,2026-07-27T07:34:27.482Z
310|565f60ac-7261-446e-a9bd-fbbaf0b78493|Linac-151673,310,565f60ac-7261-446e-a9bd-fbbaf0b78493,Linac-151673,2026-07-27T07:34:27.482Z
312|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,312,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
313|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,313,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
321||153038,321,,153038,2026-07-27T07:34:27.482Z
323||Linac-152171,323,,Linac-152171,2026-07-27T07:34:27.482Z
296|bf9cbaae-e273-4fde-86df-5e062cdacc1a|TPS-FALP,296,bf9cbaae-e273-4fde-86df-5e062cdacc1a,TPS-FALP,2026-07-27T07:34:27.482Z
301|6b1c91f9-0f80-4ea2-937e-2f2c3cbe3387|OIS-HCVB,301,6b1c91f9-0f80-4ea2-937e-2f2c3cbe3387,OIS-HCVB,2026-07-27T07:34:27.482Z
302|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,302,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
303|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,303,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
307|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,307,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
311|a42edbe1-2603-4ba4-b22f-35b213087dc1|Linac-154325,311,a42edbe1-2603-4ba4-b22f-35b213087dc1,Linac-154325,2026-07-27T07:34:27.482Z
318|dc36d94e-e0b1-470d-9000-bc8566f22d87|Linac-201110,318,dc36d94e-e0b1-470d-9000-bc8566f22d87,Linac-201110,2026-07-27T07:34:27.482Z
319|3e5f26be-284b-4a99-a5b4-21dbef17daa0|Linac-151238,319,3e5f26be-284b-4a99-a5b4-21dbef17daa0,Linac-151238,2026-07-27T07:34:27.482Z
322||153038,322,,153038,2026-07-27T07:34:27.482Z
327|aaa26f80-9a9c-4479-bf2d-d41f404d5847|LAP-Laser_HRT,327,aaa26f80-9a9c-4479-bf2d-d41f404d5847,LAP-Laser_HRT,2026-07-27T07:34:27.482Z
329|21db9a96-4135-450c-a056-099bcfb0112d|APOTECA-CHEMO,329,21db9a96-4135-450c-a056-099bcfb0112d,APOTECA-CHEMO,2026-07-27T07:34:27.482Z
331||LAP-Laser_HRT,331,,LAP-Laser_HRT,2026-07-27T07:34:27.482Z
334||Linac-152171,334,,Linac-152171,2026-07-27T07:34:27.482Z
335|db404b6d-d8df-4035-a2fc-0c17c30cee82|Linac-105277,335,db404b6d-d8df-4035-a2fc-0c17c30cee82,Linac-105277,2026-07-27T07:34:27.482Z
336|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,336,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
337|79344240-59be-4d93-a69a-0f5618066558|Linac-201172,337,79344240-59be-4d93-a69a-0f5618066558,Linac-201172,2026-07-27T07:34:27.482Z
338||Linac-154325,338,,Linac-154325,2026-07-27T07:34:27.482Z
328|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,328,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
330|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,330,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
339||Linac-154325,339,,Linac-154325,2026-07-27T07:34:27.482Z
346|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,346,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
354||Linac-151673,354,,Linac-151673,2026-07-27T07:34:27.482Z
355||TPS-CAS,355,,TPS-CAS,2026-07-27T07:34:27.482Z
356|3e5f26be-284b-4a99-a5b4-21dbef17daa0|Linac-151238,356,3e5f26be-284b-4a99-a5b4-21dbef17daa0,Linac-151238,2026-07-27T07:34:27.482Z
357|dc36d94e-e0b1-470d-9000-bc8566f22d87|Linac-201110,357,dc36d94e-e0b1-470d-9000-bc8566f22d87,Linac-201110,2026-07-27T07:34:27.482Z
358|3e5f26be-284b-4a99-a5b4-21dbef17daa0|Linac-151238,358,3e5f26be-284b-4a99-a5b4-21dbef17daa0,Linac-151238,2026-07-27T07:34:27.482Z
362|a42edbe1-2603-4ba4-b22f-35b213087dc1|Linac-154325,362,a42edbe1-2603-4ba4-b22f-35b213087dc1,Linac-154325,2026-07-27T07:34:27.482Z
364|733e2e48-14b8-404a-bba4-9a7bab024c64|153038,364,733e2e48-14b8-404a-bba4-9a7bab024c64,153038,2026-07-27T07:34:27.482Z
347||TPS-HCVB,347,,TPS-HCVB,2026-07-27T07:34:27.482Z
348||OIS-CAS,348,,OIS-CAS,2026-07-27T07:34:27.482Z
349|4154b9b9-d33b-422b-a2bc-59978cefe5ed|HDR-FT00056,349,4154b9b9-d33b-422b-a2bc-59978cefe5ed,HDR-FT00056,2026-07-27T07:34:27.482Z
359||Linac-152171,359,,Linac-152171,2026-07-27T07:34:27.482Z
360|dc36d94e-e0b1-470d-9000-bc8566f22d87|Linac-201110,360,dc36d94e-e0b1-470d-9000-bc8566f22d87,Linac-201110,2026-07-27T07:34:27.482Z
361|21db9a96-4135-450c-a056-099bcfb0112d|APOTECA-CHEMO,361,21db9a96-4135-450c-a056-099bcfb0112d,APOTECA-CHEMO,2026-07-27T07:34:27.482Z
363|733e2e48-14b8-404a-bba4-9a7bab024c64|153038,363,733e2e48-14b8-404a-bba4-9a7bab024c64,153038,2026-07-27T07:34:27.482Z
366||Linac-154325,366,,Linac-154325,2026-07-27T07:34:27.482Z
368|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,368,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
374|4ceb1f88-b175-4aad-9e6a-7f673aa237e4|TPS-HCVB,374,4ceb1f88-b175-4aad-9e6a-7f673aa237e4,TPS-HCVB,2026-07-27T07:34:27.482Z
376||Linac-151673,376,,Linac-151673,2026-07-27T07:34:27.482Z
377||Linac-152171,377,,Linac-152171,2026-07-27T07:34:27.482Z
379|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,379,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
380|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,380,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
381|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,381,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
382|565f60ac-7261-446e-a9bd-fbbaf0b78493|Linac-151673,382,565f60ac-7261-446e-a9bd-fbbaf0b78493,Linac-151673,2026-07-27T07:34:27.482Z
383|565f60ac-7261-446e-a9bd-fbbaf0b78493|Linac-151673,383,565f60ac-7261-446e-a9bd-fbbaf0b78493,Linac-151673,2026-07-27T07:34:27.482Z
384||Linac-154325,384,,Linac-154325,2026-07-27T07:34:27.482Z
385|db404b6d-d8df-4035-a2fc-0c17c30cee82|Linac-105277,385,db404b6d-d8df-4035-a2fc-0c17c30cee82,Linac-105277,2026-07-27T07:34:27.482Z
386|db404b6d-d8df-4035-a2fc-0c17c30cee82|Linac-105277,386,db404b6d-d8df-4035-a2fc-0c17c30cee82,Linac-105277,2026-07-27T07:34:27.482Z
387||Linac-151673,387,,Linac-151673,2026-07-27T07:34:27.482Z
391|21db9a96-4135-450c-a056-099bcfb0112d|APOTECA-CHEMO,391,21db9a96-4135-450c-a056-099bcfb0112d,APOTECA-CHEMO,2026-07-27T07:34:27.482Z
392|21db9a96-4135-450c-a056-099bcfb0112d|APOTECA-CHEMO,392,21db9a96-4135-450c-a056-099bcfb0112d,APOTECA-CHEMO,2026-07-27T07:34:27.482Z
393|8aedc5fd-0ea3-46ad-997c-25716de85bf8|Linac-201073,393,8aedc5fd-0ea3-46ad-997c-25716de85bf8,Linac-201073,2026-07-27T07:34:27.482Z
394|21db9a96-4135-450c-a056-099bcfb0112d|APOTECA-CHEMO,394,21db9a96-4135-450c-a056-099bcfb0112d,APOTECA-CHEMO,2026-07-27T07:34:27.482Z
371|79344240-59be-4d93-a69a-0f5618066558|Linac-201172,371,79344240-59be-4d93-a69a-0f5618066558,Linac-201172,2026-07-27T07:34:27.482Z
372||Linac-153935,372,,Linac-153935,2026-07-27T07:34:27.482Z
373|4ceb1f88-b175-4aad-9e6a-7f673aa237e4|TPS-HCVB,373,4ceb1f88-b175-4aad-9e6a-7f673aa237e4,TPS-HCVB,2026-07-27T07:34:27.482Z
389|db404b6d-d8df-4035-a2fc-0c17c30cee82|Linac-105277,389,db404b6d-d8df-4035-a2fc-0c17c30cee82,Linac-105277,2026-07-27T07:34:27.482Z
396|a42edbe1-2603-4ba4-b22f-35b213087dc1|Linac-154325,396,a42edbe1-2603-4ba4-b22f-35b213087dc1,Linac-154325,2026-07-27T07:34:27.482Z
397|3e5f26be-284b-4a99-a5b4-21dbef17daa0|Linac-151238,397,3e5f26be-284b-4a99-a5b4-21dbef17daa0,Linac-151238,2026-07-27T07:34:27.482Z
398|733e2e48-14b8-404a-bba4-9a7bab024c64|153038,398,733e2e48-14b8-404a-bba4-9a7bab024c64,153038,2026-07-27T07:34:27.482Z
401|565f60ac-7261-446e-a9bd-fbbaf0b78493|Linac-151673,401,565f60ac-7261-446e-a9bd-fbbaf0b78493,Linac-151673,2026-07-27T07:34:27.482Z
402|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,402,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
403|21db9a96-4135-450c-a056-099bcfb0112d|APOTECA-CHEMO,403,21db9a96-4135-450c-a056-099bcfb0112d,APOTECA-CHEMO,2026-07-27T07:34:27.482Z
404|a42edbe1-2603-4ba4-b22f-35b213087dc1|Linac-154325,404,a42edbe1-2603-4ba4-b22f-35b213087dc1,Linac-154325,2026-07-27T07:34:27.482Z
408|21db9a96-4135-450c-a056-099bcfb0112d|APOTECA-CHEMO,408,21db9a96-4135-450c-a056-099bcfb0112d,APOTECA-CHEMO,2026-07-27T07:34:27.482Z
411|a42edbe1-2603-4ba4-b22f-35b213087dc1|Linac-154325,411,a42edbe1-2603-4ba4-b22f-35b213087dc1,Linac-154325,2026-07-27T07:34:27.482Z
412|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,412,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
413|21db9a96-4135-450c-a056-099bcfb0112d|APOTECA-CHEMO,413,21db9a96-4135-450c-a056-099bcfb0112d,APOTECA-CHEMO,2026-07-27T07:34:27.482Z
414|21db9a96-4135-450c-a056-099bcfb0112d|APOTECA-CHEMO,414,21db9a96-4135-450c-a056-099bcfb0112d,APOTECA-CHEMO,2026-07-27T07:34:27.482Z
415|f5dce296-2510-4bcf-8fc8-01c1ece7268e|LIAC-FALP,415,f5dce296-2510-4bcf-8fc8-01c1ece7268e,LIAC-FALP,2026-07-27T07:34:27.482Z
416|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,416,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
419|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,419,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
399||Linac-151673,399,,Linac-151673,2026-07-27T07:34:27.482Z
421|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,421,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
422||Linac-152171,422,,Linac-152171,2026-07-27T07:34:27.482Z
424|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,424,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
426|21db9a96-4135-450c-a056-099bcfb0112d|APOTECA-CHEMO,426,21db9a96-4135-450c-a056-099bcfb0112d,APOTECA-CHEMO,2026-07-27T07:34:27.482Z
427|21db9a96-4135-450c-a056-099bcfb0112d|APOTECA-CHEMO,427,21db9a96-4135-450c-a056-099bcfb0112d,APOTECA-CHEMO,2026-07-27T07:34:27.482Z
428|21db9a96-4135-450c-a056-099bcfb0112d|APOTECA-CHEMO,428,21db9a96-4135-450c-a056-099bcfb0112d,APOTECA-CHEMO,2026-07-27T07:34:27.482Z
432||Linac-154325,432,,Linac-154325,2026-07-27T07:34:27.482Z
433||Linac-151673,433,,Linac-151673,2026-07-27T07:34:27.482Z
434||Linac-201110,434,,Linac-201110,2026-07-27T07:34:27.482Z
435||Linac-201110,435,,Linac-201110,2026-07-27T07:34:27.482Z
436|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,436,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
437||TPS-ONCORAD,437,,TPS-ONCORAD,2026-07-27T07:34:27.482Z
438|a42edbe1-2603-4ba4-b22f-35b213087dc1|Linac-154325,438,a42edbe1-2603-4ba4-b22f-35b213087dc1,Linac-154325,2026-07-27T07:34:27.482Z
439|21db9a96-4135-450c-a056-099bcfb0112d|APOTECA-CHEMO,439,21db9a96-4135-450c-a056-099bcfb0112d,APOTECA-CHEMO,2026-07-27T07:34:27.482Z
445|56ed4812-6a78-4da3-8aa7-5c55abed868e|OIS-FALP,445,56ed4812-6a78-4da3-8aa7-5c55abed868e,OIS-FALP,2026-07-27T07:34:27.482Z
446|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,446,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
448|565f60ac-7261-446e-a9bd-fbbaf0b78493|Linac-151673,448,565f60ac-7261-446e-a9bd-fbbaf0b78493,Linac-151673,2026-07-27T07:34:27.482Z
449|db404b6d-d8df-4035-a2fc-0c17c30cee82|Linac-105277,449,db404b6d-d8df-4035-a2fc-0c17c30cee82,Linac-105277,2026-07-27T07:34:27.482Z
450|a42edbe1-2603-4ba4-b22f-35b213087dc1|Linac-154325,450,a42edbe1-2603-4ba4-b22f-35b213087dc1,Linac-154325,2026-07-27T07:34:27.482Z
451|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,451,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
452|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,452,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
453|69e1cd08-9b45-4a60-9f67-0e3b9ad45c4e|LAP-Dorado_C01,453,69e1cd08-9b45-4a60-9f67-0e3b9ad45c4e,LAP-Dorado_C01,2026-07-27T07:34:27.482Z
454|21db9a96-4135-450c-a056-099bcfb0112d|APOTECA-CHEMO,454,21db9a96-4135-450c-a056-099bcfb0112d,APOTECA-CHEMO,2026-07-27T07:34:27.482Z
455|565f60ac-7261-446e-a9bd-fbbaf0b78493|Linac-151673,455,565f60ac-7261-446e-a9bd-fbbaf0b78493,Linac-151673,2026-07-27T07:34:27.482Z
456|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,456,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
458|a42edbe1-2603-4ba4-b22f-35b213087dc1|Linac-154325,458,a42edbe1-2603-4ba4-b22f-35b213087dc1,Linac-154325,2026-07-27T07:34:27.482Z
459|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,459,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
462|3e5f26be-284b-4a99-a5b4-21dbef17daa0|Linac-151238,462,3e5f26be-284b-4a99-a5b4-21dbef17daa0,Linac-151238,2026-07-27T07:34:27.482Z
464|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,464,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
465|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,465,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
467|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,467,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
468|21db9a96-4135-450c-a056-099bcfb0112d|APOTECA-CHEMO,468,21db9a96-4135-450c-a056-099bcfb0112d,APOTECA-CHEMO,2026-07-27T07:34:27.482Z
469|21db9a96-4135-450c-a056-099bcfb0112d|APOTECA-CHEMO,469,21db9a96-4135-450c-a056-099bcfb0112d,APOTECA-CHEMO,2026-07-27T07:34:27.482Z
470|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,470,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
463|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,463,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
481|dc36d94e-e0b1-470d-9000-bc8566f22d87|Linac-201110,481,dc36d94e-e0b1-470d-9000-bc8566f22d87,Linac-201110,2026-07-27T07:34:27.482Z
486|28f051f1-9b4c-44d2-907b-3c4eb46280c7|HDR-FT07026,486,28f051f1-9b4c-44d2-907b-3c4eb46280c7,HDR-FT07026,2026-07-27T07:34:27.482Z
474|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,474,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
475|565f60ac-7261-446e-a9bd-fbbaf0b78493|Linac-151673,475,565f60ac-7261-446e-a9bd-fbbaf0b78493,Linac-151673,2026-07-27T07:34:27.482Z
478|21db9a96-4135-450c-a056-099bcfb0112d|APOTECA-CHEMO,478,21db9a96-4135-450c-a056-099bcfb0112d,APOTECA-CHEMO,2026-07-27T07:34:27.482Z
479|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,479,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
483|c6454d79-5d62-4b29-9320-d1f8bcf38345|OIS-UC,483,c6454d79-5d62-4b29-9320-d1f8bcf38345,OIS-UC,2026-07-27T07:34:27.482Z
484|28f051f1-9b4c-44d2-907b-3c4eb46280c7|HDR-FT07026,484,28f051f1-9b4c-44d2-907b-3c4eb46280c7,HDR-FT07026,2026-07-27T07:34:27.482Z
489|24174a40-8e5e-4df7-9bfa-61b92b89337e|TPS-CAS,489,24174a40-8e5e-4df7-9bfa-61b92b89337e,TPS-CAS,2026-07-27T07:34:27.482Z
490|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,490,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
491|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,491,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
492|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,492,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
499|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,499,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
502|dc36d94e-e0b1-470d-9000-bc8566f22d87|Linac-201110,502,dc36d94e-e0b1-470d-9000-bc8566f22d87,Linac-201110,2026-07-27T07:34:27.482Z
504|dc36d94e-e0b1-470d-9000-bc8566f22d87|Linac-201110,504,dc36d94e-e0b1-470d-9000-bc8566f22d87,Linac-201110,2026-07-27T07:34:27.482Z
