fieldbeat_task_id,linked_zendesk_ticket_id,task_type,priority,state,description,client_key,assigned_to,created_by,created_at,updated_at,start_time,duration_minutes,last_transition_at,finished_data_synced_at,created_in,extracted_at
64,,CORRECTIVA PROGRAMADA,2,FINISHED,Panel iView / giro camilla,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),mreyes,glopez,2018-10-01T21:21:48.261Z,2018-10-03T13:42:09.484Z,2018-10-02T12:00:00.000Z,120,2018-10-03T13:42:09.484Z,,WEB,2026-08-06T07:59:39.429Z
62,,PREVENTIVA PROGRAMADA,2,SCHEDULED,SE ANULA POR DUPLICIDAD,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,,glopez,2018-09-28T18:31:09.632Z,2018-10-04T10:31:03.520Z,2018-10-03T22:00:00.000Z,240,2018-10-04T10:31:03.520Z,,WEB,2026-08-06T07:59:39.429Z
60,,ASISTENCIA REMOTA,3,FINISHED,Falla en Agenda Mosaiq,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,rcammalleri,rcammalleri,2018-09-28T14:13:34.930Z,2018-09-28T14:23:25.768Z,2018-09-28T11:40:00.000Z,15,2018-09-28T14:23:25.768Z,,APK,2026-08-06T07:59:39.429Z
59,,CORRECTIVA PROGRAMADA,2,FINISHED,Ajuste y Optimización de Tasa de Dosis,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,scarcamo,scarcamo,2018-09-26T11:05:10.425Z,2018-09-26T11:08:12.324Z,2018-09-26T10:00:00.000Z,120,2018-09-26T11:08:12.324Z,,APK,2026-08-06T07:59:39.429Z
57,,CORRECTIVA PROGRAMADA,2,FINISHED,Touchguard Panel iView,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),mreyes,glopez,2018-09-24T15:47:23.865Z,2018-09-24T15:58:30.388Z,2018-09-20T12:00:00.000Z,120,2018-09-24T15:58:30.388Z,,WEB,2026-08-06T07:59:39.429Z
55,,CORRECTIVA PROGRAMADA,2,FINISHED,Optimización Tasa de Dosis,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,scarcamo,scarcamo,2018-09-24T13:13:18.822Z,2018-09-24T13:18:10.094Z,2018-09-24T10:00:00.000Z,120,2018-09-24T13:18:10.094Z,,APK,2026-08-06T07:59:39.429Z
53,,CORRECTIVA PROGRAMADA,2,FINISHED,Artefacto en Imágen de CBCT,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,scarcamo,scarcamo,2018-09-21T19:31:23.548Z,2018-09-21T19:35:12.657Z,2018-09-21T15:00:00.000Z,120,2018-09-21T19:35:12.657Z,,APK,2026-08-06T07:59:39.429Z
51,,PRUEBAS DE ACEPTACION,2,FINISHED,verificaciones de QA iview + XVI + hexapod para IMRT,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),scarcamo,glopez,2018-09-14T15:19:27.574Z,2018-10-06T19:09:24.511Z,2018-10-06T11:00:00.000Z,360,2018-10-06T19:09:24.511Z,,WEB,2026-08-06T07:59:39.429Z
5,,CORRECTIVA PROGRAMADA,2,SCHEDULED,Tarea de Prueba,FIELD_BEAT_CLIENT|76089058-8|EYG MEDICAL SYSTEMS LTDA.,,glopez,2018-08-21T11:47:43.532Z,2018-10-16T18:15:03.870Z,2018-08-21T11:47:27.236Z,120,2018-10-16T18:15:03.870Z,,WEB,2026-08-06T07:59:39.429Z
48,,PREVENTIVA PROGRAMADA,2,FINISHED,PM ,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,jecheverria,glopez,2018-09-14T12:20:53.805Z,2018-10-26T14:41:06.905Z,2018-10-19T21:00:00.000Z,300,2018-10-26T14:41:06.905Z,,WEB,2026-08-06T07:59:39.429Z
46,,CORRECTIVA PROGRAMADA,2,FINISHED,Panel XVI (ACB),FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,mreyes,glopez,2018-09-14T12:16:04.824Z,2018-10-01T11:14:52.983Z,2018-09-28T19:00:00.000Z,180,2018-10-01T11:14:52.983Z,,WEB,2026-08-06T07:59:39.429Z
44,,CORRECTIVA PROGRAMADA,2,SCHEDULED,Oscilaciones banco láminas,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,,glopez,2018-09-14T12:03:56.291Z,2018-10-25T16:17:41.876Z,2018-09-20T22:30:00.000Z,120,2018-10-25T16:17:41.876Z,,WEB,2026-08-06T07:59:39.429Z
42,,INSTALACION - INTEGRACION,2,FINISHED,Sistema de Tarjetas en Mosaiq,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),rcammalleri,glopez,2018-09-13T13:32:08.092Z,2018-09-14T13:40:14.142Z,2018-09-13T13:00:39.648Z,360,2018-09-14T13:40:14.142Z,,WEB,2026-08-06T07:59:39.429Z
40,,ASISTENCIA REMOTA,2,FINISHED,Soporte por Falla de Importación en MonacoSim,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,rcammalleri,rcammalleri,2018-09-06T14:27:30.685Z,2018-09-06T15:26:44.173Z,2018-09-06T12:30:00.000Z,60,2018-09-06T15:26:44.173Z,,APK,2026-08-06T07:59:39.429Z
39,,CORRECTIVA NO PROGRAMADA,3,FINISHED,Dose Rate Mon,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,jecheverria,jecheverria,2018-09-05T21:54:46.369Z,2018-09-05T22:03:27.976Z,2018-09-05T21:52:00.000Z,120,2018-09-05T22:03:27.976Z,,APK,2026-08-06T07:59:39.429Z
37,,CORRECTIVA NO PROGRAMADA,2,SCHEDULED,Problema Panel iView,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,,glopez,2018-09-05T14:07:30.574Z,2019-02-18T18:07:09.658Z,2018-09-05T15:30:00.000Z,120,2019-02-18T18:07:09.658Z,,WEB,2026-08-06T07:59:39.429Z
35,,CORRECTIVA NO PROGRAMADA,2,FINISHED,Apagado de Linac,FIELD_BEAT_CLIENT|96.757.430-9|INRAD,mreyes,glopez,2018-09-04T19:07:51.475Z,2018-09-04T19:24:06.850Z,2018-09-04T17:50:26.966Z,120,2018-09-04T19:24:06.850Z,,WEB,2026-08-06T07:59:39.429Z
33,,CORRECTIVA PROGRAMADA,2,FINISHED,Activación de interlock thyratron grid,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),mreyes,glopez,2018-09-03T11:55:24.787Z,2018-09-03T14:12:58.036Z,2018-09-02T17:00:00.000Z,120,2018-09-03T14:12:58.036Z,,WEB,2026-08-06T07:59:39.429Z
31,,CORRECTIVA PROGRAMADA,2,SCHEDULED,"Plan de Cambio de Memoria RTP99, revisión de Tape Loader, cambio de Cintas LTO5 y revisión de UPS:
- Cambio de Memoria en RTP99
- Cambio de Cintas LTO5 y etiquetado de cintas
- Revisión técnica de la unidad de cintas
- Configuración de pool de cintas
- Elaboración de nuevo calendario de respaldo
- Comprobación de tareas
- Revisión de UPS HP
- Rectificación de configuración de Power Protector",FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,,glopez,2018-08-31T11:32:14.412Z,2018-09-03T17:21:14.152Z,2018-08-31T22:00:02.052Z,240,2018-08-31T18:29:17.655Z,,WEB,2026-08-06T07:59:39.429Z
3,,CORRECTIVA NO PROGRAMADA,2,SCHEDULED,Tarea de Prueba,FIELD_BEAT_CLIENT|76089058-8|EYG MEDICAL SYSTEMS LTDA.,,glopez,2018-08-21T11:46:21.184Z,2018-10-16T18:13:37.589Z,2018-08-21T11:45:45.534Z,120,2018-10-16T18:13:37.589Z,,WEB,2026-08-06T07:59:39.429Z
29,,PREVENTIVA PROGRAMADA,2,FINISHED,Reubicación de Mónacos y Estaciones Mosaiq dentro Sala de Planificación,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),mreyes,glopez,2018-08-30T16:43:48.851Z,2018-08-30T18:38:31.029Z,2018-08-30T11:30:08.752Z,240,2018-08-30T18:38:31.029Z,,WEB,2026-08-06T07:59:39.429Z
27,,CORRECTIVA PROGRAMADA,2,SCHEDULED,Reemplazo Panel XVI,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,,glopez,2018-08-29T18:52:25.319Z,2019-08-05T15:26:48.558Z,2018-08-31T19:30:00.000Z,120,2019-08-05T15:26:48.558Z,,WEB,2026-08-06T07:59:39.429Z
25,,CORRECTIVA PROGRAMADA,2,FINISHED,Asistencia en reinicio de servidores OIS y TPS,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,rcammalleri,rcammalleri,2018-08-27T14:58:23.629Z,2018-08-27T15:05:03.914Z,2018-08-25T12:30:00.000Z,120,2018-08-27T15:05:03.914Z,,APK,2026-08-06T07:59:39.429Z
23,,ASISTENCIA REMOTA,2,FINISHED,Soporte Remoto,FIELD_BEAT_CLIENT||Test,rcammalleri,scarcamo,2018-08-23T21:00:57.293Z,2018-09-03T12:07:39.963Z,2018-08-23T21:00:00.000Z,60,2018-09-03T12:07:39.963Z,,APK,2026-08-06T07:59:39.429Z
222,,CORRECTIVA NO PROGRAMADA,2,FINISHED,Falla de Modulador,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),mreyes,glopez,2019-03-07T19:13:40.064Z,2019-03-08T21:12:57.519Z,2019-03-07T20:00:10.652Z,120,2019-03-08T21:12:57.519Z,,WEB,2026-08-06T07:59:39.429Z
220,,CORRECTIVA NO PROGRAMADA,2,FINISHED,Láminas de MLC trabadas,FIELD_BEAT_CLIENT|79.560.900-8|RADIO NUCLEAR,jecheverria,glopez,2019-03-06T20:00:06.118Z,2019-03-06T21:31:19.441Z,2019-03-06T17:30:23.079Z,120,2019-03-06T21:31:19.441Z,,WEB,2026-08-06T07:59:39.429Z
219,,PREVENTIVA PROGRAMADA,2,FINISHED,Cambio de Fuente HDR y chequeo de Afterloader (microSelectron),FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),glopez,glopez,2019-03-06T17:30:56.578Z,2019-03-07T16:19:42.007Z,2019-03-04T12:00:00.000Z,240,2019-03-07T16:19:42.007Z,,WEB,2026-08-06T07:59:39.429Z
217,,CORRECTIVA PROGRAMADA,2,FINISHED,Cambio ampolleta Telémetro (ODI),FIELD_BEAT_CLIENT||SERVICIO DE SALUD DE MAGALLANES,raguila,raguila,2019-03-05T19:01:17.029Z,2019-03-05T19:11:13.954Z,2019-03-05T18:45:00.000Z,120,2019-03-05T19:11:13.954Z,,APK,2026-08-06T07:59:39.429Z
215,,CORRECTIVA NO PROGRAMADA,2,FINISHED,Problema encendido Sequencer,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),mreyes,glopez,2019-03-04T11:28:08.521Z,2019-03-04T12:05:09.067Z,2019-03-04T10:30:07.680Z,120,2019-03-04T12:05:09.067Z,,WEB,2026-08-06T07:59:39.429Z
213,,CORRECTIVA PROGRAMADA,2,FINISHED,Baking a guía de onda,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,glopez,glopez,2019-03-02T11:54:15.056Z,2019-03-02T18:02:15.367Z,2019-03-02T10:50:31.788Z,120,2019-03-02T18:02:15.367Z,,WEB,2026-08-06T07:59:39.429Z
211,,CORRECTIVA NO PROGRAMADA,2,FINISHED,"Falla MLC Interlock ""Too Few Reflectors""",FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),mreyes,glopez,2019-02-26T11:59:15.786Z,2019-02-26T12:54:01.485Z,2019-02-25T19:50:00.000Z,120,2019-02-26T12:54:01.485Z,,WEB,2026-08-06T07:59:39.429Z
21,,ASISTENCIA REMOTA,2,FINISHED,PRUEBA,FIELD_BEAT_CLIENT|76089058-8|EYG MEDICAL SYSTEMS LTDA.,mreyes,glopez,2018-08-23T20:27:18.664Z,2018-08-23T20:47:20.050Z,2018-08-23T20:26:48.361Z,60,2018-08-23T20:47:20.050Z,,WEB,2026-08-06T07:59:39.429Z
207,,PREVENTIVA PROGRAMADA,2,FINISHED,Mantenimiento Preventivo de Servidores ELEKTA,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,scarcamo,glopez,2019-02-22T14:09:28.841Z,2019-02-22T14:49:18.418Z,2019-02-22T12:00:33.155Z,240,2019-02-22T14:49:18.418Z,,WEB,2026-08-06T07:59:39.429Z
205,,PREVENTIVA PROGRAMADA,2,FINISHED,Mantención Preventiva,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,mreyes,glopez,2019-02-21T17:26:42.929Z,2019-02-22T21:06:30.476Z,2019-02-22T16:00:00.000Z,240,2019-02-22T21:06:30.476Z,,WEB,2026-08-06T07:59:39.429Z
203,,CORRECTIVA NO PROGRAMADA,2,FINISHED,Ruido de arcos,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,mreyes,glopez,2019-02-18T13:10:00.877Z,2019-02-18T14:54:49.169Z,2019-02-18T12:00:00.000Z,120,2019-02-18T14:54:49.169Z,,WEB,2026-08-06T07:59:39.429Z
201,,CORRECTIVA NO PROGRAMADA,2,FINISHED,Problema UPS Linac,FIELD_BEAT_CLIENT|79.560.900-8|RADIO NUCLEAR,scarcamo,glopez,2019-02-15T16:08:05.138Z,2019-02-18T14:11:18.771Z,2019-02-14T13:00:00.000Z,120,2019-02-18T14:11:18.771Z,,WEB,2026-08-06T07:59:39.429Z
20,,PREVENTIVA PROGRAMADA,2,FINISHED,PRUEBA PROTOCOLO,FIELD_BEAT_CLIENT|76089058-8|EYG MEDICAL SYSTEMS LTDA.,mreyes,glopez,2018-08-23T20:13:37.130Z,2018-10-16T18:11:45.871Z,2018-08-23T20:13:19.975Z,240,2018-10-16T18:11:45.871Z,,WEB,2026-08-06T07:59:39.429Z
199,,CORRECTIVA PROGRAMADA,2,FINISHED,Ajuste de Tasa,FIELD_BEAT_CLIENT|76.105.383-3|TORRE MÉDICA - RANCAGUA,mreyes,glopez,2019-02-13T12:13:24.989Z,2019-02-13T15:25:55.829Z,2019-02-11T13:30:00.000Z,120,2019-02-13T15:25:55.829Z,,WEB,2026-08-06T07:59:39.429Z
197,,PREVENTIVA PROGRAMADA,2,FINISHED,Mantención Preventiva,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,jecheverria,glopez,2019-02-08T19:36:17.346Z,2019-02-08T23:10:49.634Z,2019-02-08T20:00:38.497Z,240,2019-02-08T23:10:49.634Z,,WEB,2026-08-06T07:59:39.429Z
195,,CORRECTIVA PROGRAMADA,2,FINISHED,Ruido en Agility,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,jecheverria,glopez,2019-02-07T19:16:55.468Z,2019-02-07T21:08:02.662Z,2019-02-07T19:30:00.000Z,120,2019-02-07T21:08:02.662Z,,WEB,2026-08-06T07:59:39.429Z
193,,CORRECTIVA PROGRAMADA,2,FINISHED,Calibración Anual de Rutina de Flexmap de XVO,FIELD_BEAT_CLIENT||HOSPITAL CARLOS VAN BUREN (SSVSA),scarcamo,scarcamo,2019-02-02T17:16:53.280Z,2019-02-02T17:22:42.216Z,2019-02-02T12:00:00.000Z,120,2019-02-02T17:22:42.216Z,,APK,2026-08-06T07:59:39.429Z
191,,CORRECTIVA PROGRAMADA,2,FINISHED,mantencion preventiva de prueba,FIELD_BEAT_CLIENT||ACME,glopez,glopez,2019-01-29T18:19:35.288Z,2019-02-19T10:27:34.016Z,2019-01-29T18:35:28.324Z,120,2019-02-19T10:27:34.016Z,,WEB,2026-08-06T07:59:39.429Z
19,,PREVENTIVA PROGRAMADA,2,SCHEDULED,Petición de 2 Ion Pumps y 2 electron guns.,FIELD_BEAT_CLIENT|76089058-8|EYG MEDICAL SYSTEMS LTDA.,,glopez,2018-08-23T18:26:14.808Z,2018-08-23T18:26:14.808Z,2018-08-23T18:25:41.972Z,240,2018-08-23T18:26:14.808Z,,WEB,2026-08-06T07:59:39.429Z
188,,PREVENTIVA PROGRAMADA,2,FINISHED,preventivo de enero 19,FIELD_BEAT_CLIENT||ACME,scarcamo,scarcamo,2019-01-28T17:57:22.026Z,2019-01-28T18:00:23.497Z,2019-01-28T17:56:00.000Z,240,2019-01-28T18:00:23.497Z,,APK,2026-08-06T07:59:39.429Z
186,,CORRECTIVA PROGRAMADA,2,SCHEDULED,,FIELD_BEAT_CLIENT||ACME,,scarcamo,2019-01-28T15:26:58.883Z,2019-01-28T17:27:45.432Z,2019-01-28T15:26:00.000Z,120,2019-01-28T17:27:45.432Z,,APK,2026-08-06T07:59:39.429Z
184,,CORRECTIVA PROGRAMADA,3,FINISHED,CAMBIO DE GUN,FIELD_BEAT_CLIENT||SERVICIO DE SALUD DE MAGALLANES,jecheverria,jecheverria,2019-01-27T16:45:53.225Z,2019-01-27T22:41:36.875Z,2019-01-25T17:00:00.000Z,120,2019-01-27T22:41:36.875Z,,APK,2026-08-06T07:59:39.429Z
182,,CORRECTIVA PROGRAMADA,2,FINISHED,Cambio de Assy Iso Rot Camilla,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,mreyes,glopez,2019-01-24T12:09:32.501Z,2019-01-25T01:35:46.797Z,2019-01-24T16:00:01.044Z,120,2019-01-25T01:35:46.797Z,,WEB,2026-08-06T07:59:39.429Z
180,,CORRECTIVA PROGRAMADA,2,FINISHED,Cambio actuador panel XVI,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),mreyes,glopez,2019-01-21T11:58:47.633Z,2019-01-21T12:21:28.237Z,2019-01-18T18:15:00.000Z,120,2019-01-21T12:21:28.237Z,,WEB,2026-08-06T07:59:39.429Z
179,,CORRECTIVA PROGRAMADA,2,FINISHED,Cambio Tarjeta Controladora Movimientos Panel iViewGT,FIELD_BEAT_CLIENT||CLINICA ALEMANA DE SANTIAGO,scarcamo,scarcamo,2019-01-21T11:39:40.179Z,2019-01-21T11:47:56.016Z,2019-01-18T16:00:00.000Z,120,2019-01-21T11:47:56.016Z,,APK,2026-08-06T07:59:39.429Z
177,,CORRECTIVA PROGRAMADA,2,FINISHED,Cambio fuente de alto voltaje Simulador S/N 91951712,FIELD_BEAT_CLIENT||SERVICIO DE SALUD DE MAGALLANES,raguila,raguila,2019-01-16T12:16:04.691Z,2019-01-16T19:48:33.308Z,2019-01-16T18:00:00.000Z,120,2019-01-16T19:48:33.308Z,,APK,2026-08-06T07:59:39.429Z
175,,CORRECTIVA NO PROGRAMADA,2,FINISHED,Interlock Scatt. Chk,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),mreyes,glopez,2019-01-15T12:06:33.337Z,2019-01-16T20:42:54.419Z,2019-01-14T20:00:00.000Z,120,2019-01-16T20:42:54.419Z,,WEB,2026-08-06T07:59:39.429Z
173,,ASISTENCIA REMOTA,2,SCHEDULED,test,FIELD_BEAT_CLIENT||RADIO NUCLEAR,,scarcamo,2019-01-14T21:28:30.568Z,2019-01-16T12:08:20.159Z,2019-01-14T21:28:00.000Z,15,2019-01-16T12:08:20.159Z,,APK,2026-08-06T07:59:39.429Z
171,,CORRECTIVA NO PROGRAMADA,2,FINISHED,Interlock Thyr Grid,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),mreyes,glopez,2019-01-14T11:11:07.766Z,2019-01-14T11:47:50.270Z,2019-01-13T18:00:35.895Z,120,2019-01-14T11:47:50.270Z,,WEB,2026-08-06T07:59:39.429Z
17,,CORRECTIVA PROGRAMADA,2,FINISHED,Cambio bomba iónica de Target para recuperación de vacío,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,mreyes,glopez,2018-08-23T15:41:19.982Z,2018-08-27T18:40:25.028Z,2018-08-24T11:30:00.000Z,120,2018-08-27T18:40:25.028Z,,WEB,2026-08-06T07:59:39.429Z
168,,CORRECTIVA NO PROGRAMADA,2,FINISHED,Error Mergecom.app en Dicom-Namer,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),rcammalleri,glopez,2019-01-10T11:31:58.897Z,2019-01-10T14:29:45.685Z,2019-01-09T11:40:00.000Z,120,2019-01-10T14:29:45.685Z,,WEB,2026-08-06T07:59:39.429Z
166,,CORRECTIVA NO PROGRAMADA,2,FINISHED,Problema MLC,FIELD_BEAT_CLIENT|79.560.900-8|RADIO NUCLEAR,jecheverria,glopez,2019-01-08T20:52:32.241Z,2019-01-10T11:06:43.284Z,2019-01-08T20:00:10.883Z,120,2019-01-10T11:06:43.284Z,,WEB,2026-08-06T07:59:39.429Z
164,,CORRECTIVA PROGRAMADA,2,SCHEDULED,Cambio PSU Filamento de Gun Elekta Compact S/N 201073,FIELD_BEAT_CLIENT|96.606.750-0|CLÍNICA ALEMANA DE TEMUCO,,glopez,2019-01-08T11:45:17.461Z,2019-01-11T16:48:12.346Z,2019-01-10T15:00:00.000Z,360,2019-01-11T16:48:12.346Z,,WEB,2026-08-06T07:59:39.429Z
162,,CORRECTIVA PROGRAMADA,2,FINISHED,Verificación de 2T Control,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,jecheverria,glopez,2019-01-08T11:40:35.046Z,2019-01-08T12:23:42.753Z,2019-01-08T09:50:52.608Z,120,2019-01-08T12:23:42.753Z,,WEB,2026-08-06T07:59:39.429Z
160,,ASISTENCIA REMOTA,2,FINISHED,Interlock Low Dose Rate,FIELD_BEAT_CLIENT||UC CHRISTUS - CECA,scarcamo,scarcamo,2019-01-04T23:01:43.424Z,2019-01-04T23:04:16.851Z,2019-01-04T20:00:00.000Z,60,2019-01-04T23:04:16.851Z,,APK,2026-08-06T07:59:39.429Z
159,,ASISTENCIA REMOTA,2,FINISHED,Falla Comunicación Entre Mosaiq y Acelerador,FIELD_BEAT_CLIENT||HOSPITAL CARLOS VAN BUREN (SSVSA),scarcamo,scarcamo,2019-01-04T22:46:15.736Z,2019-01-04T23:00:55.518Z,2019-01-04T20:45:00.000Z,120,2019-01-04T23:00:55.518Z,,APK,2026-08-06T07:59:39.429Z
157,,CORRECTIVA PROGRAMADA,2,FINISHED,Falla en carga de referencia CBCT - Mosaiq,FIELD_BEAT_CLIENT||HOSPITAL CARLOS VAN BUREN (SSVSA),rcammalleri,rcammalleri,2019-01-03T14:15:55.433Z,2019-01-03T15:37:44.893Z,2018-12-27T12:30:00.000Z,120,2019-01-03T15:37:44.893Z,,APK,2026-08-06T07:59:39.429Z
155,,CORRECTIVA NO PROGRAMADA,2,FINISHED,Falla LCD Desktop,FIELD_BEAT_CLIENT||TORRE MÉDICA - RANCAGUA,mreyes,mreyes,2019-01-03T12:38:05.292Z,2019-01-03T15:07:46.797Z,2019-01-03T12:36:00.000Z,120,2019-01-03T15:07:46.797Z,,APK,2026-08-06T07:59:39.429Z
153,,ASISTENCIA REMOTA,2,FINISHED,Ruta Archivos PDF y Lentitud TPSs,FIELD_BEAT_CLIENT||FUNDACION ARTURO LOPEZ PEREZ,scarcamo,scarcamo,2018-12-28T18:43:54.462Z,2018-12-28T19:03:43.169Z,2018-12-28T13:00:00.000Z,120,2018-12-28T19:03:43.169Z,,APK,2026-08-06T07:59:39.429Z
151,,CORRECTIVA NO PROGRAMADA,2,FINISHED,Artefacto en Calentamiento y Control Diario en CBCt XVi,FIELD_BEAT_CLIENT||FUNDACION ARTURO LOPEZ PEREZ,scarcamo,scarcamo,2018-12-26T14:35:05.730Z,2018-12-26T14:38:56.011Z,2018-12-26T11:30:00.000Z,120,2018-12-26T14:38:56.011Z,,APK,2026-08-06T07:59:39.429Z
15,,CORRECTIVA NO PROGRAMADA,2,FINISHED,SACAR FOTOS A REPUESTO,FIELD_BEAT_CLIENT|76089058-8|EYG MEDICAL SYSTEMS LTDA.,mreyes,glopez,2018-08-21T13:14:15.239Z,2018-08-21T14:59:29.590Z,2018-08-21T13:14:02.054Z,120,2018-08-21T14:59:29.590Z,,WEB,2026-08-06T07:59:39.429Z
148,,CORRECTIVA NO PROGRAMADA,2,FINISHED,Falla de fuente de poder filamento Gun,FIELD_BEAT_CLIENT|96.606.750-0|CLÍNICA ALEMANA DE TEMUCO,mreyes,glopez,2018-12-14T14:09:41.772Z,2018-12-18T20:35:56.766Z,2018-12-13T18:00:00.000Z,120,2018-12-18T20:35:56.766Z,,WEB,2026-08-06T07:59:39.429Z
146,,PREVENTIVA PROGRAMADA,2,FINISHED,Mantención Preventiva,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,jecheverria,glopez,2018-12-12T10:31:39.270Z,2018-12-15T14:39:22.317Z,2018-12-14T21:00:00.000Z,240,2018-12-15T14:39:22.317Z,,WEB,2026-08-06T07:59:39.429Z
144,,CORRECTIVA NO PROGRAMADA,2,FINISHED,Ruido al girar Gantry,FIELD_BEAT_CLIENT||HOSPITAL CARLOS VAN BUREN (SSVSA),jecheverria,jecheverria,2018-12-11T21:33:07.883Z,2018-12-11T22:00:45.055Z,2018-12-11T15:30:00.000Z,120,2018-12-11T22:00:45.055Z,,APK,2026-08-06T07:59:39.429Z
142,,CORRECTIVA NO PROGRAMADA,2,FINISHED,Optimización de Gun energía 6 MV y 15 MV,FIELD_BEAT_CLIENT||SERVICIO DE SALUD DE MAGALLANES,raguila,raguila,2018-12-10T19:47:31.379Z,2018-12-10T20:01:02.809Z,2018-12-10T19:05:00.000Z,120,2018-12-10T20:01:02.809Z,,APK,2026-08-06T07:59:39.429Z
140,,CORRECTIVA NO PROGRAMADA,3,SCHEDULED,Laminas sin respuesta a demandas,FIELD_BEAT_CLIENT||UC CHRISTUS - CECA,,jecheverria,2018-12-10T18:31:45.619Z,2018-12-10T18:31:47.338Z,2018-12-10T16:30:00.000Z,120,2018-12-10T18:31:47.338Z,,APK,2026-08-06T07:59:39.429Z
28,,CORRECTIVA PROGRAMADA,2,FINISHED,Calibración y QA de Panel nuevo XVI,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,scarcamo,glopez,2018-08-29T18:55:56.773Z,2018-09-03T19:47:24.892Z,2018-09-01T12:00:00.000Z,240,2018-09-03T19:47:24.892Z,,WEB,2026-08-06T07:59:39.429Z
26,,PREVENTIVA PROGRAMADA,2,FINISHED,Mantención Preventiva SurAgility S/N 152171,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,mreyes,glopez,2018-08-29T18:49:16.214Z,2018-08-31T20:28:33.497Z,2018-08-31T15:30:00.000Z,240,2018-08-31T20:28:33.497Z,,WEB,2026-08-06T07:59:39.429Z
24,,CORRECTIVA PROGRAMADA,2,FINISHED,Asistencia en Reinicio de Servidores OIS y TPS,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,rcammalleri,rcammalleri,2018-08-27T13:38:17.179Z,2018-08-27T14:46:44.451Z,2018-08-25T12:30:00.000Z,120,2018-08-27T14:46:44.451Z,,APK,2026-08-06T07:59:39.429Z
